lr-Adadelta,step,train_seq_loss,train_struct_loss,train_pos_loss,train_total_loss,epoch,val_seq_loss,val_struct_loss,val_pos_loss,val_total_loss,val_ExpRate
,265959,,,,,435,0.4002537429332733,0.06584387272596359,0.26444825530052185,0.28269997239112854,0.5943204760551453
,265959,0.008902551606297493,0.004185548052191734,0.01788272336125374,0.009968344122171402,435,,,,,
0.010000000000000002,265960,,,,,,,,,,
,266569,0.00886742677539587,0.003938769455999136,0.018375029787421227,0.010012166574597359,436,,,,,
0.010000000000000002,266570,,,,,,,,,,
,267179,,,,,437,0.39950525760650635,0.06725779175758362,0.28533095121383667,0.28789982199668884,0.5862069129943848
,267179,0.009070022962987423,0.004087208770215511,0.017575914040207863,0.009950791485607624,437,,,,,
0.010000000000000002,267180,,,,,,,,,,
,267789,0.009000943973660469,0.003965870011597872,0.017865659669041634,0.009958361275494099,438,,,,,
0.010000000000000002,267790,,,,,,,,,,
,268399,,,,,439,0.4107903242111206,0.06912815570831299,0.2698366045951843,0.290136456489563,0.587221086025238
,268399,0.008811852894723415,0.004014588892459869,0.01785437762737274,0.00987317506223917,439,,,,,
0.010000000000000002,268400,,,,,,,,,,
,269009,0.008638717234134674,0.0039484561420977116,0.01757986657321453,0.009701443836092949,440,,,,,
0.010000000000000002,269010,,,,,,,,,,
,269619,,,,,441,0.3914342522621155,0.06735203415155411,0.2770521938800812,0.28181812167167664,0.5831642746925354
,269619,0.008911802433431149,0.004006145056337118,0.017545070499181747,0.00984370056539774,441,,,,,
0.010000000000000002,269620,,,,,,,,,,
,270229,0.008522817865014076,0.0040233745239675045,0.017537161707878113,0.009651537984609604,442,,,,,
0.010000000000000002,270230,,,,,,,,,,
,270839,,,,,443,0.40443363785743713,0.06655656546354294,0.26759007573127747,0.2857534885406494,0.5963488817214966
,270839,0.008502756245434284,0.003952066879719496,0.017659248784184456,0.00965421088039875,443,,,,,
0.010000000000000002,270840,,,,,,,,,,
,271449,0.008380969054996967,0.003971327096223831,0.01708688773214817,0.009455038234591484,444,,,,,
0.010000000000000002,271450,,,,,,,,,,
,272059,,,,,445,0.40548112988471985,0.0682005062699318,0.27096134424209595,0.2875311076641083,0.5892494916915894
,272059,0.008553571067750454,0.0038713114336133003,0.01652820222079754,0.009376663714647293,445,,,,,
0.010000000000000002,272060,,,,,,,,,,
,272669,0.00830003060400486,0.004003550391644239,0.01756385900080204,0.009541862644255161,446,,,,,
0.010000000000000002,272670,,,,,,,,,,
,273279,,,,,447,0.4044649600982666,0.06909725815057755,0.27376145124435425,0.28794699907302856,0.5882353186607361
,273279,0.008112864568829536,0.0038849494885653257,0.01710306853055954,0.009303431957960129,447,,,,,
0.010000000000000002,273280,,,,,,,,,,
,273889,0.008018111810088158,0.003814692609012127,0.01701757125556469,0.009217126294970512,448,,,,,
0.010000000000000002,273890,,,,,,,,,,
,274499,,,,,449,0.4068114161491394,0.06873147189617157,0.2866721451282501,0.29225659370422363,0.5973630547523499
,274499,0.00791494082659483,0.003912075888365507,0.016046253964304924,0.008947059512138367,449,,,,,
0.010000000000000002,274500,,,,,,,,,,
,275109,0.00863539706915617,0.00406849617138505,0.01732274703681469,0.009665501303970814,450,,,,,
0.010000000000000002,275110,,,,,,,,,,
,275719,,,,,451,0.4130837619304657,0.06966166198253632,0.2803356647491455,0.2940412759780884,0.5892494916915894
,275719,0.008497594855725765,0.004028053488582373,0.01720527745783329,0.009557129815220833,451,,,,,
0.010000000000000002,275720,,,,,,,,,,
,276329,0.0085159195587039,0.0039011600892990828,0.017449570819735527,0.00959563534706831,452,,,,,
0.010000000000000002,276330,,,,,,,,,,
,276939,,,,,453,0.4238353967666626,0.06810279190540314,0.27218732237815857,0.29699018597602844,0.5892494916915894
,276939,0.008558808825910091,0.00411197729408741,0.01694158837199211,0.00954279862344265,453,,,,,
0.010000000000000002,276940,,,,,,,,,,
,277549,0.00864532869309187,0.004028265830129385,0.017262766137719154,0.009645418263971806,454,,,,,
0.010000000000000002,277550,,,,,,,,,,
,278159,,,,,455,0.4076736867427826,0.06726332753896713,0.26747122406959534,0.28752052783966064,0.5953347086906433
,278159,0.008217967115342617,0.004028774797916412,0.016835078597068787,0.009324952960014343,455,,,,,
0.010000000000000002,278160,,,,,,,,,,
,278769,0.008194764144718647,0.004035993479192257,0.016742229461669922,0.0092919347807765,456,,,,,
0.010000000000000002,278770,,,,,,,,,,
,279379,,,,,457,0.4001632630825043,0.06888782232999802,0.27677565813064575,0.286497563123703,0.593306303024292
,279379,0.00813231710344553,0.003945188596844673,0.01667601987719536,0.009221460670232773,457,,,,,
0.010000000000000002,279380,,,,,,,,,,
,279989,0.008196244947612286,0.0039450726471841335,0.016444891691207886,0.00919561181217432,458,,,,,
0.010000000000000002,279990,,,,,,,,,,
,280599,,,,,459,0.4177806079387665,0.07041017711162567,0.2785085141658783,0.2961200475692749,0.5882353186607361
,280599,0.007967212237417698,0.003921696450561285,0.01647031493484974,0.00908160861581564,459,,,,,
0.010000000000000002,280600,,,,,,,,,,
,281209,0.010546376928687096,0.0044455393217504025,0.019905200228095055,0.011360877193510532,460,,,,,
0.010000000000000002,281210,,,,,,,,,,
,281819,,,,,461,0.41827479004859924,0.06936080008745193,0.26893025636672974,0.29371020197868347,0.5953347086906433
,281819,0.010892625898122787,0.004396528471261263,0.020728789269924164,0.011727647855877876,461,,,,,
0.010000000000000002,281820,,,,,,,,,,
,282429,0.01055285893380642,0.004441643133759499,0.020183023065328598,0.011432605795562267,462,,,,,
0.010000000000000002,282430,,,,,,,,,,
,283039,,,,,463,0.40008848905563354,0.06813344359397888,0.27652883529663086,0.2862098217010498,0.5892494916915894
,283039,0.010577276349067688,0.0044679283164441586,0.019714003428816795,0.011334121227264404,463,,,,,
0.010000000000000002,283040,,,,,,,,,,
,283649,0.010554858483374119,0.0044149840250611305,0.019812416285276413,0.01133427768945694,464,,,,,
0.010000000000000002,283650,,,,,,,,,,
,284259,,,,,465,0.410896360874176,0.06789784878492355,0.26344552636146545,0.2882841229438782,0.5892494916915894
,284259,0.010703535750508308,0.004377740900963545,0.019926583394408226,0.01142783835530281,465,,,,,
0.010000000000000002,284260,,,,,,,,,,
,284869,0.011121295392513275,0.004529957193881273,0.02049240842461586,0.011816233396530151,466,,,,,
0.010000000000000002,284870,,,,,,,,,,
,285479,,,,,467,0.4240129590034485,0.0695355162024498,0.29697713255882263,0.3036343455314636,0.5912778973579407
,285479,0.010539761744439602,0.004393436945974827,0.020253311842679977,0.011431555263698101,467,,,,,
0.010000000000000002,285480,,,,,,,,,,
,286089,0.010473759844899178,0.004530647303909063,0.019930800423026085,0.011352243833243847,468,,,,,
0.010000000000000002,286090,,,,,,,,,,
,286699,,,,,469,0.39929503202438354,0.0681479200720787,0.27054640650749207,0.28432101011276245,0.5902636647224426
,286699,0.0107958372682333,0.004416098352521658,0.019442118704319,0.011362479068338871,469,,,,,
0.010000000000000002,286700,,,,,,,,,,
,287309,0.010556128807365894,0.004311270080506802,0.019915375858545303,0.011334727518260479,470,,,,,
0.010000000000000002,287310,,,,,,,,,,
,287919,,,,,471,0.4051746129989624,0.06836163252592087,0.27114632725715637,0.28746429085731506,0.593306303024292
,287919,0.010507210157811642,0.004601741675287485,0.020662548020482063,0.0115696731954813,471,,,,,
0.010000000000000002,287920,,,,,,,,,,
,288529,0.010488399304449558,0.004318287596106529,0.02009638026356697,0.011347867548465729,472,,,,,
0.010000000000000002,288530,,,,,,,,,,
,289139,,,,,473,0.42277640104293823,0.07008230686187744,0.2798536717891693,0.298872172832489,0.5912778973579407
,289139,0.010989204980432987,0.004556674975901842,0.019952476024627686,0.011621888726949692,473,,,,,
0.010000000000000002,289140,,,,,,,,,,
,289749,0.01087419968098402,0.00446018623188138,0.02019074186682701,0.011599823832511902,474,,,,,
0.010000000000000002,289750,,,,,,,,,,
,290359,,,,,475,0.42287003993988037,0.07022406905889511,0.27783018350601196,0.29844844341278076,0.5912778973579407
,290359,0.010482247918844223,0.004461159463971853,0.01980072446167469,0.011306594125926495,475,,,,,
0.010000000000000002,290360,,,,,,,,,,
,290969,0.01067345216870308,0.004437881987541914,0.020383980125188828,0.011542205698788166,476,,,,,
0.010000000000000002,290970,,,,,,,,,,
,291579,,,,,477,0.4178287982940674,0.07042980939149857,0.2901400923728943,0.2990567684173584,0.5831642746925354
,291579,0.01068332139402628,0.004503096919506788,0.019985204562544823,0.011463731527328491,477,,,,,
0.010000000000000002,291580,,,,,,,,,,
,292189,0.010594061575829983,0.004281696397811174,0.02012290433049202,0.011398176662623882,478,,,,,
0.010000000000000002,292190,,,,,,,,,,
,292799,,,,,479,0.4085509777069092,0.06911694258451462,0.268172949552536,0.288597971200943,0.5851926803588867
,292799,0.010777058079838753,0.004409988410770893,0.020092368125915527,0.01151412632316351,479,,,,,
0.010000000000000002,292800,,,,,,,,,,
,293409,0.011027172207832336,0.004384913481771946,0.01955500617623329,0.011498558335006237,480,,,,,
0.010000000000000002,293410,,,,,,,,,,
,294019,,,,,481,0.4120977520942688,0.0697551816701889,0.2743816077709198,0.2920829951763153,0.5902636647224426
,294019,0.010514926165342331,0.004435879644006491,0.020305320620536804,0.011442760936915874,481,,,,,
0.010000000000000002,294020,,,,,,,,,,
,294629,0.01058252528309822,0.0045677293092012405,0.020078172907233238,0.011452737264335155,482,,,,,
0.010000000000000002,294630,,,,,,,,,,
,295239,,,,,483,0.41110870242118835,0.06981127709150314,0.27925145626068115,0.2928200662136078,0.593306303024292
,295239,0.010555107146501541,0.004342281725257635,0.019446061924099922,0.011224639602005482,483,,,,,
0.010000000000000002,295240,,,,,,,,,,
,295849,0.010550417006015778,0.004485533107072115,0.019983142614364624,0.011392376385629177,484,,,,,
0.010000000000000002,295850,,,,,,,,,,
,296459,,,,,485,0.4049975574016571,0.06781552731990814,0.26885974407196045,0.2866676449775696,0.5973630547523499
,296459,0.010640191845595837,0.004423624370247126,0.02021118998527527,0.011478804983198643,485,,,,,
0.010000000000000002,296460,,,,,,,,,,
,297069,0.010582856833934784,0.0046238284558057785,0.01984177716076374,0.011407825164496899,486,,,,,
0.010000000000000002,297070,,,,,,,,,,
,297679,,,,,487,0.4039781391620636,0.06975806504487991,0.27389785647392273,0.2879030406475067,0.5851926803588867
,297679,0.010667531751096249,0.004357687663286924,0.020416447892785072,0.01152729894965887,487,,,,,
0.010000000000000002,297680,,,,,,,,,,
,298289,0.01078968308866024,0.004176972433924675,0.019454145804047585,0.01130263227969408,488,,,,,
0.010000000000000002,298290,,,,,,,,,,
,298899,,,,,489,0.4305890202522278,0.07203686982393265,0.3255769610404968,0.31469789147377014,0.5943204760551453
,298899,0.010564969852566719,0.004471247084438801,0.02057213895022869,0.01154333632439375,489,,,,,
0.010000000000000002,298900,,,,,,,,,,
,299509,0.010581153444945812,0.004522066097706556,0.020259913057088852,0.011486065573990345,490,,,,,
0.010000000000000002,299510,,,,,,,,,,
,300119,,,,,491,0.4171363115310669,0.06965907663106918,0.2685975432395935,0.29313230514526367,0.5912778973579407
,300119,0.010772810317575932,0.004577479790896177,0.0198624636977911,0.011496396735310555,491,,,,,
0.010000000000000002,300120,,,,,,,,,,
,300729,0.010556094348430634,0.00444685248658061,0.02001076005399227,0.011392448097467422,492,,,,,
0.010000000000000002,300730,,,,,,,,,,
,301339,,,,,493,0.41520747542381287,0.06830562651157379,0.2723958492279053,0.29277902841567993,0.5882353186607361
,301339,0.010760911740362644,0.004520111717283726,0.020054465159773827,0.011524107307195663,493,,,,,
0.010000000000000002,301340,,,,,,,,,,
,301949,0.010440791957080364,0.004417458549141884,0.02014303393661976,0.011360514909029007,494,,,,,
0.010000000000000002,301950,,,,,,,,,,
,302559,,,,,495,0.413798987865448,0.0687260553240776,0.26724305748939514,0.2908916473388672,0.5882353186607361
,302559,0.010694463737308979,0.0044529312290251255,0.019981354475021362,0.011455808766186237,495,,,,,
0.010000000000000002,302560,,,,,,,,,,
,303169,0.010703063569962978,0.004548330791294575,0.019808055832982063,0.011440632864832878,496,,,,,
0.010000000000000002,303170,,,,,,,,,,
,303779,,,,,497,0.4007384181022644,0.06800312548875809,0.2762104272842407,0.2864224314689636,0.5943204760551453
,303779,0.010667864233255386,0.004404702223837376,0.020167935639619827,0.01147709134966135,497,,,,,
0.010000000000000002,303780,,,,,,,,,,
,304389,0.010548674501478672,0.004385814536362886,0.020147649571299553,0.011407707817852497,498,,,,,
0.010000000000000002,304390,,,,,,,,,,
,304999,,,,,499,0.4255847632884979,0.06988223642110825,0.27127590775489807,0.2980819344520569,0.593306303024292
,304999,0.010662891902029514,0.004484912380576134,0.020098865032196045,0.011477384716272354,499,,,,,
