lr-Adadelta,step,train_seq_loss,train_struct_loss,train_pos_loss,train_total_loss,epoch,val_seq_loss,val_struct_loss,val_pos_loss,val_total_loss,val_ExpRate
1.0,172630,,,,,,,,,,
,173239,,,,,283,0.451560378074646,0.05610077083110809,0.24634486436843872,0.3013916015625,0.4736308455467224
,173239,0.11195747554302216,0.02061733789741993,0.09485675394535065,0.08484727889299393,283,,,,,
1.0,173240,,,,,,,,,,
,173849,0.11288684606552124,0.023348314687609673,0.09585220366716385,0.08624354749917984,284,,,,,
1.0,173850,,,,,,,,,,
,174459,,,,,285,0.4099702537059784,0.07260611653327942,0.24575883150100708,0.28457632660865784,0.5192697644233704
,174459,0.10946844518184662,0.020612647756934166,0.0948692113161087,0.083604596555233,285,,,,,
1.0,174460,,,,,,,,,,
,175069,0.11537787318229675,0.021181758493185043,0.0955626368522644,0.08687504380941391,286,,,,,
1.0,175070,,,,,,,,,,
,175679,,,,,287,0.41986820101737976,0.05141690373420715,0.24801695346832275,0.2847927510738373,0.5121703743934631
,175679,0.1082744151353836,0.02047247812151909,0.09270703792572021,0.08243206143379211,287,,,,,
1.0,175680,,,,,,,,,,
,176289,0.1195293441414833,0.021914375945925713,0.09692657738924026,0.08947481960058212,288,,,,,
1.0,176290,,,,,,,,,,
,176899,,,,,289,0.4424079656600952,0.061226941645145416,0.2537524402141571,0.29994893074035645,0.5030425786972046
,176899,0.11030708998441696,0.020652245730161667,0.09483250230550766,0.08402474224567413,289,,,,,
1.0,176900,,,,,,,,,,
,177509,0.1153794527053833,0.021189289167523384,0.09328573942184448,0.08630840480327606,290,,,,,
1.0,177510,,,,,,,,,,
