lr-Adadelta,step,train_seq_loss,train_struct_loss,train_pos_loss,train_total_loss,epoch,val_seq_loss,val_struct_loss,val_pos_loss,val_total_loss,val_ExpRate
1.0,69540,,,,,,,,,,
,70149,0.12048227339982986,0.02290768176317215,0.1098056510090828,0.09341941028833389,114,,,,,
1.0,70150,,,,,,,,,,
,70759,,,,,115,0.523908257484436,0.06102651357650757,0.29273638129234314,0.3503948450088501,0.45943203568458557
,70759,0.11908239126205444,0.022203870117664337,0.10858454555273056,0.09223826229572296,115,,,,,
1.0,70760,,,,,,,,,,
,71369,0.12349307537078857,0.024103619158267975,0.10812199860811234,0.09480299055576324,116,,,,,
1.0,71370,,,,,,,,,,
,71979,,,,,117,0.4220125079154968,0.05218615010380745,0.2512609362602234,0.2868680953979492,0.4979715943336487
,71979,0.12419883161783218,0.02241423912346363,0.1117088720202446,0.09563016891479492,117,,,,,
1.0,71980,,,,,,,,,,
,72589,0.12391626089811325,0.02147507481276989,0.11000500619411469,0.09482817351818085,118,,,,,
1.0,72590,,,,,,,,,,
,73199,,,,,119,0.4027179479598999,0.04635627940297127,0.23509539663791656,0.2717219591140747,0.49594321846961975
,73199,0.12128055840730667,0.022365976125001907,0.10819970816373825,0.09328173100948334,119,,,,,
1.0,73200,,,,,,,,,,
,73809,0.12226098030805588,0.02163194864988327,0.10839955508708954,0.0936383455991745,120,,,,,
1.0,73810,,,,,,,,,,
,74419,,,,,121,0.44274553656578064,0.04984858259558678,0.23777417838573456,0.29327842593193054,0.4949290156364441
,74419,0.12033568322658539,0.023191086947917938,0.11084146052598953,0.09367604553699493,121,,,,,
1.0,74420,,,,,,,,,,
,75029,0.11900418251752853,0.02277328260242939,0.10341978818178177,0.09105034917593002,122,,,,,
1.0,75030,,,,,,,,,,
,75639,,,,,123,0.47737571597099304,0.061192430555820465,0.27171674370765686,0.3219151496887207,0.4787018299102783
,75639,0.11332724243402481,0.0207242239266634,0.10592114180326462,0.08832494914531708,123,,,,,
1.0,75640,,,,,,,,,,
,76249,0.12085962295532227,0.02234235778450966,0.10825129598379135,0.09307821840047836,124,,,,,
1.0,76250,,,,,,,,,,
,76859,,,,,125,0.4733961820602417,0.05350231006741524,0.28198403120040894,0.32056954503059387,0.5202839970588684
,76859,0.1207224428653717,0.022332392632961273,0.10785316675901413,0.0929076075553894,125,,,,,
1.0,76860,,,,,,,,,,
,77469,0.12437024712562561,0.022765060886740685,0.10855486989021301,0.09501504898071289,126,,,,,
1.0,77470,,,,,,,,,,
,78079,,,,,127,0.4543803036212921,0.06529642641544342,0.2594713270664215,0.3083822727203369,0.49594321846961975
,78079,0.12525255978107452,0.022530021145939827,0.10696816444396973,0.09500087797641754,127,,,,,
1.0,78080,,,,,,,,,,
,78689,0.11876484006643295,0.022616885602474213,0.10389050096273422,0.09100929647684097,128,,,,,
1.0,78690,,,,,,,,,,
,79299,,,,,129,0.5312169790267944,0.05761517211794853,0.324621319770813,0.36116737127304077,0.48377281427383423
,79299,0.11488507688045502,0.01983681507408619,0.10471803694963455,0.08858124166727066,129,,,,,
1.0,79300,,,,,,,,,,
,79909,0.12476382404565811,0.022025590762495995,0.10899465531110764,0.09513693302869797,130,,,,,
1.0,79910,,,,,,,,,,
,80519,,,,,131,0.4489375054836273,0.05705157294869423,0.24558550119400024,0.3001280426979065,0.4898580014705658
,80519,0.11645861715078354,0.022027797996997833,0.10407795011997223,0.08975572139024734,131,,,,,
1.0,80520,,,,,,,,,,
,81129,0.11617989093065262,0.02202758565545082,0.10636933147907257,0.09018916636705399,132,,,,,
1.0,81130,,,,,,,,,,
,81739,,,,,133,0.5107553601264954,0.06860964000225067,0.27009090781211853,0.3400525450706482,0.42393508553504944
,81739,0.1218641847372055,0.023257900029420853,0.10533913224935532,0.09308131039142609,133,,,,,
1.0,81740,,,,,,,,,,
,82349,0.11636107414960861,0.021777618676424026,0.10532381385564804,0.08995586633682251,134,,,,,
1.0,82350,,,,,,,,,,
,82959,,,,,135,0.4155607521533966,0.05060390755534172,0.2525605857372284,0.2835714519023895,0.48580121994018555
,82959,0.12381842732429504,0.022789588198065758,0.10575605183839798,0.0940457209944725,135,,,,,
1.0,82960,,,,,,,,,,
,83569,0.11605677008628845,0.020762942731380463,0.10606539249420166,0.08973544836044312,136,,,,,
1.0,83570,,,,,,,,,,
,84179,,,,,137,0.4886075258255005,0.058613672852516174,0.2516310214996338,0.3218650817871094,0.4746450185775757
,84179,0.12177067995071411,0.02334446832537651,0.10604117065668106,0.09323164820671082,137,,,,,
1.0,84180,,,,,,,,,,
,84789,0.11846701055765152,0.02113792859017849,0.10497575998306274,0.0907619446516037,138,,,,,
1.0,84790,,,,,,,,,,
,85399,,,,,139,0.45417994260787964,0.04960120469331741,0.2664523422718048,0.306103378534317,0.5182555913925171
,85399,0.12299143522977829,0.023517029359936714,0.10611750185489655,0.09390439093112946,139,,,,,
1.0,85400,,,,,,,,,,
,86009,0.12491393089294434,0.022886544466018677,0.1060144454240799,0.09468229115009308,140,,,,,
1.0,86010,,,,,,,,,,
,86619,,,,,141,0.5251949429512024,0.08243533223867416,0.31978026032447815,0.36315152049064636,0.43407708406448364
,86619,0.11790935695171356,0.02180200256407261,0.10568472743034363,0.09082634001970291,141,,,,,
1.0,86620,,,,,,,,,,
,87229,0.11963939666748047,0.024668585509061813,0.10638699680566788,0.0925835445523262,142,,,,,
1.0,87230,,,,,,,,,,
,87839,,,,,143,0.4242487847805023,0.05189862102270126,0.23596592247486115,0.28409069776535034,0.5010141730308533
,87839,0.11434035003185272,0.021873783320188522,0.10234081745147705,0.08822387456893921,143,,,,,
1.0,87840,,,,,,,,,,
,88449,0.12151661515235901,0.024457551538944244,0.10889778286218643,0.09409715235233307,144,,,,,
1.0,88450,,,,,,,,,,
,89059,,,,,145,0.41539767384529114,0.06000187247991562,0.2593642771244049,0.2875404357910156,0.5152129530906677
,89059,0.1224203035235405,0.023228617385029793,0.10520289093255997,0.09331811964511871,145,,,,,
1.0,89060,,,,,,,,,,
,89669,0.11638563126325607,0.022387050092220306,0.10314040631055832,0.08957461267709732,146,,,,,
1.0,89670,,,,,,,,,,
,90279,,,,,147,0.44893720746040344,0.052781082689762115,0.2547984719276428,0.301363468170166,0.5202839970588684
,90279,0.11245892941951752,0.02053789608180523,0.0998169556260109,0.08631820231676102,147,,,,,
1.0,90280,,,,,,,,,,
,90889,0.11293333023786545,0.01974407024681568,0.10278312861919403,0.08709843456745148,148,,,,,
1.0,90890,,,,,,,,,,
,91499,,,,,149,0.44924038648605347,0.05731888860464096,0.2681299149990082,0.30598241090774536,0.4929006099700928
,91499,0.12520335614681244,0.025756195187568665,0.10501895099878311,0.0952955111861229,149,,,,,
1.0,91500,,,,,,,,,,
,92109,0.11831258237361908,0.01997961662709713,0.1068628802895546,0.09086693078279495,150,,,,,
1.0,92110,,,,,,,,,,
,92719,,,,,151,0.4486815929412842,0.05080011487007141,0.2506980895996094,0.29971522092819214,0.49898579716682434
,92719,0.11500558257102966,0.020828893408179283,0.1032831221818924,0.08853080123662949,151,,,,,
1.0,92720,,,,,,,,,,
,93329,0.11320565640926361,0.020630525425076485,0.09930775314569473,0.0865873470902443,152,,,,,
1.0,93330,,,,,,,,,,
,93939,,,,,153,0.4794866442680359,0.06012016534805298,0.2687934339046478,0.32197168469429016,0.4817444086074829
,93939,0.12180072069168091,0.022865556180477142,0.10446390509605408,0.09273282438516617,153,,,,,
1.0,93940,,,,,,,,,,
,94549,0.11614952981472015,0.020806094631552696,0.10215798765420914,0.08881573379039764,154,,,,,
1.0,94550,,,,,,,,,,
,95159,,,,,155,0.4366570711135864,0.06121058762073517,0.2492256611585617,0.2959373891353607,0.4868154227733612
,95159,0.11935938149690628,0.021186955273151398,0.10429244488477707,0.09104952216148376,155,,,,,
1.0,95160,,,,,,,,,,
,95769,0.11430024355649948,0.0220089890062809,0.10152870416641235,0.08803453296422958,156,,,,,
1.0,95770,,,,,,,,,,
,96379,,,,,157,0.39992961287498474,0.059590037912130356,0.2507363557815552,0.2775464653968811,0.4949290156364441
,96379,0.11411222070455551,0.021524794399738312,0.10039806365966797,0.08753685653209686,157,,,,,
1.0,96380,,,,,,,,,,
,96989,0.11827105283737183,0.021544169634580612,0.10478278994560242,0.09071721881628036,158,,,,,
1.0,96990,,,,,,,,,,
,97599,,,,,159,0.4358188211917877,0.05291201174259186,0.23552869260311127,0.29001957178115845,0.5131846070289612
,97599,0.1166301742196083,0.022522475570440292,0.10334194451570511,0.08978120982646942,159,,,,,
1.0,97600,,,,,,,,,,
,98209,0.1188369169831276,0.02076750434935093,0.10005608946084976,0.08962436020374298,160,,,,,
1.0,98210,,,,,,,,,,
,98819,,,,,161,0.41906654834747314,0.056617531925439835,0.24415874481201172,0.2847275137901306,0.5131846070289612
,98819,0.11461786180734634,0.021647872403264046,0.1035233587026596,0.08860170096158981,161,,,,,
1.0,98820,,,,,,,,,,
,99429,0.11963330209255219,0.02315317839384079,0.105586938560009,0.09200171381235123,162,,,,,
1.0,99430,,,,,,,,,,
,100039,,,,,163,0.4515118896961212,0.05766017362475395,0.22427234053611755,0.2962390184402466,0.4482758641242981
,100039,0.115743488073349,0.02088792994618416,0.10330929607152939,0.08892093598842621,163,,,,,
1.0,100040,,,,,,,,,,
,100649,0.11633212119340897,0.02182728983461857,0.10152930021286011,0.0890052393078804,164,,,,,
1.0,100650,,,,,,,,,,
,101259,,,,,165,0.4085969924926758,0.047761037945747375,0.25866812467575073,0.2809057831764221,0.5101419687271118
,101259,0.12273877114057541,0.023044228553771973,0.10747234523296356,0.0939985066652298,165,,,,,
1.0,101260,,,,,,,,,,
,101869,0.12123146653175354,0.02317940443754196,0.10431958734989166,0.09249052405357361,166,,,,,
1.0,101870,,,,,,,,,,
,102479,,,,,167,0.46367010474205017,0.055506885051727295,0.272660493850708,0.31387680768966675,0.4918864071369171
,102479,0.11733090132474899,0.02189749665558338,0.10164506733417511,0.08955113589763641,167,,,,,
1.0,102480,,,,,,,,,,
,103089,0.11417867988348007,0.021072138100862503,0.09927114844322205,0.08717512339353561,168,,,,,
1.0,103090,,,,,,,,,,
,103699,,,,,169,0.4341364800930023,0.05078607425093651,0.276170551776886,0.2988073229789734,0.4918864071369171
,103699,0.11452904343605042,0.02102188766002655,0.10212022811174393,0.08805001527070999,169,,,,,
1.0,103700,,,,,,,,,,
,104309,0.11900577694177628,0.02166222594678402,0.10147816687822342,0.0902879536151886,170,,,,,
1.0,104310,,,,,,,,,,
,104919,,,,,171,0.43574029207229614,0.0528242252767086,0.26075413823127747,0.2962649166584015,0.523326575756073
,104919,0.11741288751363754,0.02277841977775097,0.10202986001968384,0.08990854024887085,171,,,,,
1.0,104920,,,,,,,,,,
,105529,0.11875893175601959,0.022837357595562935,0.10231192409992218,0.09066694229841232,172,,,,,
1.0,105530,,,,,,,,,,
,106139,,,,,173,0.43667536973953247,0.06255500763654709,0.22892309725284576,0.29120704531669617,0.5081135630607605
,106139,0.11668627709150314,0.02174970880150795,0.10225114971399307,0.08934342861175537,173,,,,,
1.0,106140,,,,,,,,,,
,106749,0.12508532404899597,0.02421567775309086,0.10437814146280289,0.09469108283519745,174,,,,,
1.0,106750,,,,,,,,,,
